Title_Mr,FarePerPerson,Fare,Fare_log,Age_log,Age,Sex_male,Sex_female,Pclass,FamilySize,SibSp,Title_Mrs,Title_Miss,Parch,Embarked_S,Survived
False,8.75,26.25,3.305053521109253,2.079441541679836,7.0,False,True,2,3,0,False,True,2,True,1
False,26.55,26.55,3.316002535598924,3.828641396489095,45.0,True,False,1,1,0,False,False,0,True,0
False,106.425,106.425,4.676792929661059,3.4339872044851463,30.0,False,True,1,1,0,False,True,0,False,1
True,14.5,14.5,2.740840023925201,3.367295829986474,28.0,True,False,3,1,0,False,False,0,True,0
False,16.5,49.5,3.9219733362813134,3.1354942159291497,22.0,False,True,1,3,0,False,True,2,False,1
False,23.666666666666668,71.0,4.276666119016055,3.610917912644224,36.0,False,True,1,3,0,False,True,2,True,1
False,4.467857142857143,31.275,3.4742929367327062,2.302585092994046,9.0,False,True,3,7,4,False,True,2,True,0
False,4.467857142857143,31.275,3.4742929367327062,2.4849066497880004,11.0,False,True,3,7,4,False,True,2,True,0
True,13.0,26.0,3.295836866004329,3.49650756146648,32.0,True,False,2,2,1,False,False,0,True,1
True,53.2125,106.425,4.676792929661059,3.9318256327243257,50.0,True,False,1,2,1,False,False,0,False,0
True,26.0,26.0,3.295836866004329,4.174387269895637,64.0,True,False,1,1,0,False,False,0,True,0
False,13.0,26.0,3.295836866004329,2.995732273553991,19.0,False,True,2,2,1,True,False,0,True,1
True,13.8625,13.8625,2.6988412620169004,3.367295829986474,28.0,True,False,2,1,0,False,False,0,False,1
True,6.841666666666666,20.525,3.0692150503137943,3.5263605246161616,33.0,True,False,3,3,1,False,False,1,True,0
False,12.25,36.75,3.6309854756950335,2.19722457733622,8.0,True,False,2,3,1,False,False,1,True,1
True,36.9611,110.8833,4.717456363787216,2.8903717578961645,17.0,True,False,1,3,0,False,False,2,False,1
True,26.0,26.0,3.295836866004329,3.332204510175204,27.0,True,False,2,1,0,False,False,0,True,0
True,7.8292,7.8292,2.17806441028492,3.367295829986474,28.0,True,False,3,1,0,False,False,0,False,0
True,7.225,7.225,2.107178296651436,3.1354942159291497,22.0,True,False,3,1,0,False,False,0,False,1
False,7.775,7.775,2.1719067693519296,3.1354942159291497,22.0,False,True,3,1,0,False,True,0,True,1
True,26.55,26.55,3.316002535598924,4.143134726391533,62.0,True,False,1,1,0,False,False,0,True,0
False,19.8,39.6,3.703768066607687,3.8918202981106265,48.0,False,True,1,2,1,False,False,0,False,1
True,227.525,227.525,5.4316456135398825,3.367295829986474,28.0,True,False,1,1,0,False,False,0,False,0
False,26.55,79.65,4.390118804571218,3.688879454113936,39.0,False,True,1,3,1,True,False,1,True,1
False,8.7,17.4,2.91235066461494,3.610917912644224,36.0,False,True,3,2,1,True,False,0,True,1
True,7.75,7.75,2.169053700369523,3.367295829986474,28.0,True,False,3,1,0,False,False,0,False,0
True,7.8958,7.8958,2.1855792552411137,3.713572066704308,40.0,True,False,3,1,0,False,False,0,True,0
True,13.5,13.5,2.6741486494265287,3.367295829986474,28.0,True,False,2,1,0,False,False,0,True,0
True,8.05,8.05,2.2027647577118348,3.367295829986474,28.0,True,False,3,1,0,False,False,0,True,0
False,8.05,8.05,2.2027647577118348,3.367295829986474,28.0,False,True,3,1,0,False,True,0,True,0
True,8.049999999999999,24.15,3.224857896545748,3.218875824868201,24.0,True,False,3,3,2,False,False,0,True,0
True,7.8958,7.8958,2.1855792552411137,2.995732273553991,19.0,True,False,3,1,0,False,False,0,True,0
False,4.215,21.075,3.0944457464900235,3.4011973816621555,29.0,False,True,3,5,0,True,False,4,True,0
True,7.2292,7.2292,2.1076888046179385,3.367295829986474,28.0,True,False,3,1,0,False,False,0,False,0
True,7.8542,7.8542,2.180891922715322,3.49650756146648,32.0,True,False,3,1,0,False,False,0,True,1
True,10.5,10.5,2.4423470353692043,4.143134726391533,62.0,True,False,2,1,0,False,False,0,True,1
False,17.15973333333333,51.4792,3.960416900617205,3.9889840465642745,53.0,False,True,1,3,2,True,False,0,True,1
True,26.3875,26.3875,3.3100867049215847,3.610917912644224,36.0,True,False,1,1,0,False,False,0,True,1
False,7.75,7.75,2.169053700369523,3.367295829986474,28.0,False,True,3,1,0,False,True,0,False,1
True,8.05,8.05,2.2027647577118348,2.833213344056216,16.0,True,False,3,1,0,False,False,0,True,0
True,14.5,14.5,2.740840023925201,2.995732273553991,19.0,True,False,3,1,0,False,False,0,True,0
False,13.0,13.0,2.6390573296152584,3.555348061489413,34.0,False,True,2,1,0,False,True,0,True,1
False,27.95,55.9,4.041295341132285,3.688879454113936,39.0,False,True,1,2,1,True,False,0,True,1
False,7.22915,14.4583,2.738146075922933,3.367295829986474,28.0,False,True,3,2,1,True,False,0,False,0
True,7.925,7.925,2.188856327665703,3.49650756146648,32.0,True,False,3,1,0,False,False,0,True,1
False,10.0,30.0,3.4339872044851463,3.258096538021482,25.0,False,True,2,3,1,False,True,1,True,1
False,36.9611,110.8833,4.717456363787216,3.688879454113936,39.0,False,True,1,3,1,True,False,1,False,1
True,26.0,26.0,3.295836866004329,4.007333185232471,54.0,True,False,2,1,0,False,False,0,True,0
True,40.125,40.125,3.716616209085536,3.610917912644224,36.0,True,False,1,1,0,False,False,0,False,0
True,8.7125,8.7125,2.2734137156937657,3.367295829986474,28.0,True,False,3,1,0,False,False,0,False,0
False,26.55,79.65,4.390118804571218,2.9444389791664403,18.0,False,True,1,3,0,False,True,2,True,1
True,15.0,15.0,2.772588722239781,3.871201010907891,47.0,True,False,2,1,0,False,False,0,True,0
True,26.4,79.2,4.384523514872469,4.110873864173311,60.0,True,False,1,3,1,False,False,1,False,1
True,8.05,8.05,2.2027647577118348,3.1354942159291497,22.0,True,False,3,1,0,False,False,0,True,0
True,8.05,8.05,2.2027647577118348,3.367295829986474,28.0,True,False,3,1,0,False,False,0,True,0
True,7.125,7.125,2.094945728215801,3.58351893845611,35.0,True,False,3,1,0,False,False,0,True,0
False,39.13335,78.2667,4.37281811610993,3.970291913552122,52.0,False,True,1,2,1,True,False,0,False,1
True,7.25,7.25,2.110213200346589,3.871201010907891,47.0,True,False,3,1,0,False,False,0,True,0
False,2.583333333333333,7.75,2.169053700369523,3.367295829986474,28.0,False,True,3,3,0,False,True,2,False,0
True,13.0,26.0,3.295836866004329,3.6375861597263857,37.0,True,False,2,2,1,False,False,0,True,0
True,8.049999999999999,24.15,3.224857896545748,3.610917912644224,36.0,True,False,3,3,1,False,False,1,True,0
False,33.0,33.0,3.5263605246161616,3.367295829986474,28.0,False,True,2,1,0,False,True,0,True,1
True,0.0,0.0,0.0,3.912023005428146,49.0,True,False,3,1,0,False,False,0,True,0
True,7.225,7.225,2.107178296651436,3.367295829986474,28.0,True,False,3,1,0,False,False,0,False,0
False,28.4646,56.9292,4.0592215752427645,3.912023005428146,49.0,True,False,1,2,1,False,False,0,False,1
False,6.75,27.0,3.332204510175204,3.218875824868201,24.0,False,True,2,4,2,True,False,1,True,1
True,7.8958,7.8958,2.1855792552411137,3.367295829986474,28.0,True,False,3,1,0,False,False,0,True,0
True,42.4,42.4,3.770459441106359,3.367295829986474,28.0,True,False,1,1,0,False,False,0,True,0
True,8.05,8.05,2.2027647577118348,3.80666248977032,44.0,True,False,3,1,0,False,False,0,True,0
True,26.55,26.55,3.316002535598924,3.58351893845611,35.0,True,False,1,1,0,False,False,0,False,1
True,7.775,15.55,2.806386101823072,3.610917912644224,36.0,True,False,3,2,1,False,False,0,True,0
True,7.8958,7.8958,2.1855792552411137,3.4339872044851463,30.0,True,False,3,1,0,False,False,0,True,0
True,30.5,30.5,3.449987545831587,3.332204510175204,27.0,True,False,1,1,0,False,False,0,True,1
False,10.3948,41.5792,3.751365871125377,3.1354942159291497,22.0,False,True,2,4,1,True,False,2,False,1
False,153.4625,153.4625,5.039951348430309,3.713572066704308,40.0,False,True,1,1,0,False,True,0,True,1
False,4.467857142857143,31.275,3.4742929367327062,3.688879454113936,39.0,False,True,3,7,1,True,False,5,True,0
True,7.05,7.05,2.0856720914304723,3.367295829986474,28.0,True,False,3,1,0,False,False,0,True,0
False,7.75,15.5,2.803360380906535,3.367295829986474,28.0,False,True,3,2,1,False,True,0,False,1
True,7.75,7.75,2.169053700369523,3.367295829986474,28.0,True,False,3,1,0,False,False,0,False,0
True,8.05,8.05,2.2027647577118348,3.58351893845611,35.0,True,False,3,1,0,False,False,0,True,0
False,16.25,65.0,4.189654742026425,3.218875824868201,24.0,False,True,2,4,1,False,True,2,True,1
True,4.8,14.4,2.734367509419584,3.555348061489413,34.0,True,False,3,3,1,False,False,1,True,0
False,8.05,16.1,2.8390784635086144,3.295836866004329,26.0,False,True,3,2,1,True,False,0,True,0
False,9.75,39.0,3.688879454113936,1.6094379124341005,4.0,False,True,2,4,2,False,True,1,True,1
True,10.5,10.5,2.4423470353692043,3.295836866004329,26.0,True,False,2,1,0,False,False,0,True,0
True,7.2271,14.4542,2.737880811060884,3.332204510175204,27.0,True,False,3,2,1,False,False,0,False,0
True,26.2771,52.5542,3.980694225190728,3.7612001156935615,42.0,True,False,1,2,1,False,False,0,True,1
True,5.247233333333333,15.7417,2.817902613071225,3.044522437723423,20.0,True,False,3,3,1,False,False,1,False,1
True,7.8542,7.8542,2.180891922715322,3.091042453358316,21.0,True,False,3,1,0,False,False,0,True,0
True,16.1,16.1,2.8390784635086144,3.091042453358316,21.0,True,False,3,1,0,False,False,0,True,0
True,32.3208,32.3208,3.5061818266142577,4.127134385045092,61.0,True,False,1,1,0,False,False,0,True,0
False,12.35,12.35,2.5915163848462583,4.060443010546419,57.0,True,False,2,1,0,False,False,0,False,0
False,77.9583,77.9583,4.368919865004903,3.091042453358316,21.0,False,True,1,1,0,False,True,0,True,1
True,7.8958,7.8958,2.1855792552411137,3.295836866004329,26.0,True,False,3,1,0,False,False,0,True,0
True,7.7333,7.7333,2.167143305297764,3.367295829986474,28.0,True,False,3,1,0,False,False,0,False,0
True,30.0,30.0,3.4339872044851463,4.189654742026425,65.0,True,False,1,1,0,False,False,0,True,1
True,7.0542,7.0542,2.086193694502369,3.951243718581428,51.0,True,False,3,1,0,False,False,0,True,0
False,30.5,30.5,3.449987545831587,3.49650756146648,32.0,True,False,1,1,0,False,False,0,False,1
True,0.0,0.0,0.0,3.367295829986474,28.0,True,False,1,1,0,False,False,0,True,0
False,4.65,27.9,3.3638415951183864,2.302585092994046,9.0,False,True,3,6,3,False,True,2,True,0
False,13.0,13.0,2.6390573296152584,3.367295829986474,28.0,False,True,2,1,0,False,True,0,True,1
True,7.925,7.925,2.188856327665703,3.49650756146648,32.0,True,False,3,1,0,False,False,0,True,0
True,8.75,26.25,3.305053521109253,3.4657359027997265,31.0,True,False,2,3,1,False,False,1,True,0
False,6.614583333333333,39.6875,3.705920919968788,3.737669618283368,41.0,False,True,3,6,0,True,False,5,True,0
True,8.05,16.1,2.8390784635086144,3.367295829986474,28.0,True,False,3,2,1,False,False,0,True,0
True,7.8542,7.8542,2.180891922715322,3.044522437723423,20.0,True,False,3,1,0,False,False,0,True,0
False,69.3,69.3,4.252771798816619,3.218875824868201,24.0,False,True,1,1,0,False,False,0,False,1
False,4.65,27.9,3.3638415951183864,1.0986122886681098,2.0,False,True,3,6,3,False,True,2,True,0
True,56.4958,56.4958,4.05171190165724,3.367295829986474,28.0,True,False,3,1,0,False,False,0,True,1
False,4.814575,19.2583,3.0085645861193133,0.5596157879354227,0.75,False,True,3,4,2,False,True,1,False,1
True,38.3646,76.7292,4.353230991152628,3.8918202981106265,48.0,True,False,1,2,1,False,False,0,False,1
True,7.8958,7.8958,2.1855792552411137,2.995732273553991,19.0,True,False,3,1,0,False,False,0,True,0
False,35.5,35.5,3.597312260588446,4.04305126783455,56.0,True,False,1,1,0,False,False,0,False,1
True,7.55,7.55,2.145931282948669,3.367295829986474,28.0,True,False,3,1,0,False,False,0,True,0
False,7.55,7.55,2.145931282948669,3.1780538303479458,23.0,False,True,3,1,0,False,True,0,True,1
True,7.8958,7.8958,2.1855792552411137,3.367295829986474,28.0,True,False,3,1,0,False,False,0,True,0
False,11.5,23.0,3.1780538303479458,2.9444389791664403,18.0,False,True,2,2,0,False,True,1,True,1
True,8.4333,8.4333,2.244245982405934,3.091042453358316,21.0,True,False,3,1,0,False,False,0,True,0
False,7.8292,7.8292,2.17806441028492,3.367295829986474,28.0,False,True,3,1,0,False,True,0,False,1
False,6.75,6.75,2.0476928433652555,2.9444389791664403,18.0,False,True,3,1,0,False,True,0,False,0
True,24.5,73.5,4.310799125385514,3.218875824868201,24.0,True,False,2,3,2,False,False,0,True,0
True,7.8958,7.8958,2.1855792552411137,3.367295829986474,28.0,True,False,3,1,0,False,False,0,True,0
False,5.166666666666667,15.5,2.803360380906535,3.49650756146648,32.0,False,True,3,3,1,True,False,1,False,0
True,13.0,13.0,2.6390573296152584,3.1780538303479458,23.0,True,False,2,1,0,False,False,0,True,0
True,37.75833333333333,113.275,4.738607824217808,4.07753744390572,58.0,True,False,1,3,0,False,False,2,False,0
False,44.55,133.65,4.902678819257608,3.9318256327243257,50.0,True,False,1,3,2,False,False,0,True,1
True,7.225,7.225,2.107178296651436,3.713572066704308,40.0,True,False,3,1,0,False,False,0,False,0
True,25.5875,25.5875,3.280441180526356,3.871201010907891,47.0,True,False,1,1,0,False,False,0,True,0
True,7.4958,7.4958,2.139571923732859,3.610917912644224,36.0,True,False,3,1,0,False,False,0,True,0
True,3.9625,7.925,2.188856327665703,3.044522437723423,20.0,True,False,3,2,1,False,False,0,True,1
True,24.5,73.5,4.310799125385514,3.49650756146648,32.0,True,False,2,3,2,False,False,0,True,0
True,13.0,13.0,2.6390573296152584,3.258096538021482,25.0,True,False,2,1,0,False,False,0,True,0
True,7.775,7.775,2.1719067693519296,3.367295829986474,28.0,True,False,3,1,0,False,False,0,True,0
True,8.05,8.05,2.2027647577118348,3.784189633918261,43.0,True,False,3,1,0,False,False,0,True,0
False,26.0,52.0,3.970291913552122,3.367295829986474,28.0,False,True,1,2,1,True,False,0,True,1
False,13.0,39.0,3.688879454113936,3.713572066704308,40.0,False,True,2,3,1,True,False,1,True,1
True,26.0,52.0,3.970291913552122,3.4657359027997265,31.0,True,False,1,2,1,False,False,0,True,0
True,10.5,10.5,2.4423470353692043,4.189654742026425,65.0,True,False,2,1,0,False,False,0,True,0
True,13.0,13.0,2.6390573296152584,3.4657359027997265,31.0,True,False,2,1,0,False,False,0,True,1
True,0.0,0.0,0.0,3.367295829986474,28.0,True,False,2,1,0,False,False,0,True,0
True,7.775,7.775,2.1719067693519296,2.9444389791664403,18.0,True,False,3,1,0,False,False,0,True,0
True,8.05,8.05,2.2027647577118348,3.2386784521643803,24.5,True,False,3,1,0,False,False,0,True,0
False,9.8417,9.8417,2.383399810283765,2.9444389791664403,18.0,False,True,3,1,0,False,True,0,True,1
False,5.8625,46.9,3.8691155044168695,3.784189633918261,43.0,False,True,3,8,1,True,False,6,True,0
True,124.50311000000018,249.00622000000035,5.521485797552746,3.610917912644224,36.0,True,False,1,2,0,False,False,1,False,1
False,8.1375,8.1375,2.212386825075897,3.367295829986474,28.0,False,True,3,1,0,False,True,0,False,0
True,76.7292,76.7292,4.353230991152628,3.332204510175204,27.0,True,False,1,1,0,False,False,0,False,1
True,9.225,9.225,2.324835701928865,3.044522437723423,20.0,True,False,3,1,0,False,False,0,True,0
True,5.8625,46.9,3.8691155044168695,2.70805020110221,14.0,True,False,3,8,5,False,False,2,True,0
True,13.0,39.0,3.688879454113936,4.110873864173311,60.0,True,False,2,3,1,False,False,1,True,0
True,10.3948,41.5792,3.751365871125377,3.258096538021482,25.0,True,False,2,4,1,False,False,2,False,0
True,6.614583333333333,39.6875,3.705920919968788,2.70805020110221,14.0,True,False,3,6,4,False,False,1,True,0
True,10.1708,10.1708,2.413303230928308,2.995732273553991,19.0,True,False,3,1,0,False,False,0,True,0
True,7.7958,7.7958,2.174274334826008,2.9444389791664403,18.0,True,False,3,1,0,False,False,0,True,0
False,105.66875,211.3375,5.35817698994543,2.772588722239781,15.0,False,True,1,2,0,False,True,1,True,1
True,28.5,57.0,4.060443010546419,3.4657359027997265,31.0,True,False,1,2,1,False,False,0,True,1
False,6.70835,13.4167,2.668387256845834,1.6094379124341005,4.0,False,True,3,2,0,False,True,1,False,1
True,56.4958,56.4958,4.05171190165724,3.367295829986474,28.0,True,False,3,1,0,False,False,0,True,1
True,7.225,7.225,2.107178296651436,3.258096538021482,25.0,True,False,3,1,0,False,False,0,False,0
False,26.55,26.55,3.316002535598924,4.110873864173311,60.0,True,False,1,1,0,False,False,0,True,0
True,13.5,13.5,2.6741486494265287,3.970291913552122,52.0,True,False,2,1,0,False,False,0,True,0
True,8.05,8.05,2.2027647577118348,3.80666248977032,44.0,True,False,3,1,0,False,False,0,True,0
False,7.7333,7.7333,2.167143305297764,3.367295829986474,28.0,False,True,3,1,0,False,True,0,False,1
True,36.9611,110.8833,4.717456363787216,3.912023005428146,49.0,True,False,1,3,1,False,False,1,False,0
True,7.65,7.65,2.157559320943788,3.7612001156935615,42.0,True,False,3,1,0,False,False,0,True,0
False,113.7625,227.525,5.4316456135398825,2.9444389791664403,18.0,False,True,1,2,1,True,False,0,False,1
True,26.2875,26.2875,3.3064287218760624,3.58351893845611,35.0,True,False,1,1,0,False,False,0,True,1
False,7.2271,14.4542,2.737880811060884,2.9444389791664403,18.0,False,True,3,2,0,False,True,1,False,0
True,7.7417,7.7417,2.1681046787623672,3.258096538021482,25.0,True,False,3,1,0,False,False,0,False,0
True,3.9271,7.8542,2.180891922715322,3.295836866004329,26.0,True,False,3,2,1,False,False,0,True,0
True,26.0,26.0,3.295836866004329,3.688879454113936,39.0,True,False,2,1,0,False,False,0,True,0
False,13.5,13.5,2.6741486494265287,3.828641396489095,45.0,False,True,2,1,0,True,False,0,True,1
True,26.2875,26.2875,3.3064287218760624,3.7612001156935615,42.0,True,False,1,1,0,False,False,0,True,1
False,151.55,151.55,5.027492411162679,3.1354942159291497,22.0,False,True,1,1,0,False,True,0,True,1
False,5.081933333333333,15.2458,2.787834413830345,3.367295829986474,28.0,True,False,3,3,1,False,False,1,False,1
False,49.5042,49.5042,3.922056501139853,3.218875824868201,24.0,False,True,1,1,0,False,False,0,False,1
True,26.55,26.55,3.316002535598924,3.367295829986474,28.0,True,False,1,1,0,False,False,0,True,0
True,26.0,52.0,3.970291913552122,3.8918202981106265,48.0,True,False,1,2,1,False,False,0,True,1
True,9.4833,9.4833,2.3497835148230464,3.4011973816621555,29.0,True,False,3,1,0,False,False,0,True,0
True,13.0,13.0,2.6390573296152584,3.970291913552122,52.0,True,False,2,1,0,False,False,0,True,0
True,7.65,7.65,2.157559320943788,2.995732273553991,19.0,True,False,3,1,0,False,False,0,True,0
False,227.525,227.525,5.4316456135398825,3.6635616461296463,38.0,False,True,1,1,0,False,True,0,False,1
False,10.5,10.5,2.4423470353692043,3.332204510175204,27.0,False,True,2,1,0,False,True,0,True,1
True,15.5,15.5,2.803360380906535,3.367295829986474,28.0,True,False,3,1,0,False,False,0,False,0
True,7.775,7.775,2.1719067693519296,3.5263605246161616,33.0,True,False,3,1,0,False,False,0,True,0
False,16.5,33.0,3.5263605246161616,1.9459101490553128,6.0,False,True,2,2,0,False,True,1,True,1
True,3.5271,7.0542,2.086193694502369,2.8903717578961645,17.0,True,False,3,2,1,False,False,0,True,0
True,13.0,13.0,2.6390573296152584,3.555348061489413,34.0,True,False,2,1,0,False,False,0,True,0
True,13.0,13.0,2.6390573296152584,3.9318256327243257,50.0,True,False,2,1,0,False,False,0,True,0
True,26.55,53.1,3.990834185852436,3.332204510175204,27.0,True,False,1,2,1,False,False,0,True,1
True,8.6625,8.6625,2.2682524139135403,3.044522437723423,20.0,True,False,3,1,0,False,False,0,True,0
False,5.25,21.0,3.091042453358316,3.4339872044851463,30.0,False,True,2,4,3,True,False,0,True,1
False,7.7375,7.7375,2.1676241075599285,3.367295829986474,28.0,False,True,3,1,0,False,True,0,False,1
True,13.0,26.0,3.295836866004329,3.258096538021482,25.0,True,False,2,2,1,False,False,0,True,0
False,3.9625,7.925,2.188856327665703,3.258096538021482,25.0,False,True,3,2,1,False,True,0,True,0
False,211.3375,211.3375,5.35817698994543,3.4011973816621555,29.0,False,True,1,1,0,False,True,0,True,1
True,18.7875,18.7875,2.9850504252071306,2.4849066497880004,11.0,True,False,3,1,0,False,False,0,False,0
True,0.0,0.0,0.0,3.367295829986474,28.0,True,False,2,1,0,False,False,0,True,0
True,13.0,13.0,2.6390573296152584,3.1780538303479458,23.0,True,False,2,1,0,False,False,0,True,0
True,13.0,13.0,2.6390573296152584,3.1780538303479458,23.0,True,False,2,1,0,False,False,0,True,0
True,16.1,16.1,2.8390784635086144,3.3843902633457743,28.5,True,False,3,1,0,False,False,0,True,0
False,6.875,34.375,3.566005355963401,3.8918202981106265,48.0,False,True,3,5,1,True,False,3,True,0
True,249.00622000000035,249.00622000000035,5.521485797552746,3.58351893845611,35.0,True,False,1,1,0,False,False,0,False,1
True,7.8958,7.8958,2.1855792552411137,3.367295829986474,28.0,True,False,3,1,0,False,False,0,True,0
True,7.8958,7.8958,2.1855792552411137,3.367295829986474,28.0,True,False,3,1,0,False,False,0,True,0
True,30.0,30.0,3.4339872044851463,3.367295829986474,28.0,True,False,1,1,0,False,False,0,True,1
True,39.425,78.85,4.380149874661021,3.610917912644224,36.0,True,False,1,2,1,False,False,0,True,0
False,49.80124400000007,249.00622000000035,5.521485797552746,3.091042453358316,21.0,False,True,1,5,2,False,True,2,False,1
True,8.05,16.1,2.8390784635086144,3.218875824868201,24.0,True,False,3,2,1,False,False,0,True,0
True,7.925,7.925,2.188856327665703,3.4657359027997265,31.0,True,False,3,1,0,False,False,0,True,1
False,23.666666666666668,71.0,4.276666119016055,4.189654742026425,65.0,True,False,1,3,1,False,False,1,True,0
True,6.75,20.25,3.056356895370426,2.833213344056216,16.0,True,False,3,3,1,False,False,1,True,0
False,13.0,13.0,2.6390573296152584,3.4339872044851463,30.0,False,True,2,1,0,False,True,0,True,1
True,26.55,53.1,3.990834185852436,2.995732273553991,19.0,True,False,1,2,1,False,False,0,True,0
True,7.75,7.75,2.169053700369523,3.4657359027997265,31.0,True,False,3,1,0,False,False,0,False,0
False,7.666666666666667,23.0,3.1780538303479458,1.6094379124341005,4.0,False,True,2,3,1,False,True,1,True,1
False,6.2375,12.475,2.600836116795061,1.9459101490553128,6.0,True,False,3,2,0,False,False,1,True,1
True,9.5,9.5,2.3513752571634776,3.5263605246161616,33.0,True,False,3,1,0,False,False,0,True,0
True,7.8958,7.8958,2.1855792552411137,3.1780538303479458,23.0,True,False,3,1,0,False,False,0,True,0
False,16.25,65.0,4.189654742026425,3.8918202981106265,48.0,False,True,2,4,1,True,False,2,True,1
False,4.833333333333333,14.5,2.740840023925201,0.5128236264286639,0.67,True,False,2,3,1,False,False,1,True,1
True,7.7958,7.7958,2.174274334826008,3.367295829986474,28.0,True,False,3,1,0,False,False,0,True,0
True,11.5,11.5,2.525728644308256,2.9444389791664403,18.0,True,False,2,1,0,False,False,0,True,0
True,8.05,8.05,2.2027647577118348,3.555348061489413,34.0,True,False,3,1,0,False,False,0,True,0
False,86.5,86.5,4.471638793363569,3.5263605246161616,33.0,False,True,1,1,0,False,False,0,True,1
True,14.5,14.5,2.740840023925201,3.367295829986474,28.0,True,False,3,1,0,False,False,0,True,0
True,7.125,7.125,2.094945728215801,3.737669618283368,41.0,True,False,3,1,0,False,False,0,True,0
True,7.2292,7.2292,2.1076888046179385,3.044522437723423,20.0,True,False,3,1,0,False,False,0,False,1
False,30.0,120.0,4.795790545596741,3.610917912644224,36.0,False,True,1,4,1,True,False,2,True,1
True,7.775,7.775,2.1719067693519296,2.833213344056216,16.0,True,False,3,1,0,False,False,0,True,0
False,38.97915,77.9583,4.368919865004903,3.951243718581428,51.0,False,True,1,2,1,True,False,0,True,1
False,39.6,39.6,3.703768066607687,3.367295829986474,28.0,True,False,1,1,0,False,False,0,False,0
False,7.75,7.75,2.169053700369523,3.449987545831587,30.5,False,True,3,1,0,False,True,0,False,0
True,12.075,24.15,3.224857896545748,3.367295829986474,28.0,True,False,3,2,1,False,False,0,False,0
True,8.3625,8.3625,2.236712348843338,3.49650756146648,32.0,True,False,3,1,0,False,False,0,True,0
True,9.5,9.5,2.3513752571634776,3.218875824868201,24.0,True,False,3,1,0,False,False,0,True,0
True,7.8542,7.8542,2.180891922715322,3.8918202981106265,48.0,True,False,3,1,0,False,False,0,True,0
False,10.5,10.5,2.4423470353692043,4.060443010546419,57.0,False,True,2,1,0,True,False,0,True,0
True,7.225,7.225,2.107178296651436,3.367295829986474,28.0,True,False,3,1,0,False,False,0,False,0
False,4.6,23.0,3.1780538303479458,4.007333185232471,54.0,False,True,2,5,1,True,False,3,True,1
True,7.75,7.75,2.169053700369523,2.9444389791664403,18.0,True,False,3,1,0,False,False,0,True,0
True,7.75,7.75,2.169053700369523,3.367295829986474,28.0,True,False,3,1,0,False,False,0,False,0
False,12.475,12.475,2.600836116795061,1.791759469228055,5.0,False,True,3,1,0,False,True,0,True,1
True,7.7375,7.7375,2.1676241075599285,3.367295829986474,28.0,True,False,3,1,0,False,False,0,False,0
False,105.66875,211.3375,5.35817698994543,3.784189633918261,43.0,False,True,1,2,0,True,False,1,True,1
False,7.2292,7.2292,2.1076888046179385,2.6390573296152584,13.0,False,True,3,1,0,False,True,0,False,1
False,28.5,57.0,4.060443010546419,2.8903717578961645,17.0,False,True,1,2,1,True,False,0,True,1
True,30.0,30.0,3.4339872044851463,3.4011973816621555,29.0,True,False,1,1,0,False,False,0,True,0
True,5.8625,23.45,3.196630215920881,3.367295829986474,28.0,True,False,3,4,1,False,False,2,True,0
True,7.05,7.05,2.0856720914304723,3.258096538021482,25.0,True,False,3,1,0,False,False,0,True,0
True,7.25,7.25,2.110213200346589,3.258096538021482,25.0,True,False,3,1,0,False,False,0,True,0
False,7.4958,7.4958,2.139571923732859,2.9444389791664403,18.0,False,True,3,1,0,False,True,0,True,1
False,4.854166666666667,29.125,3.405355391810819,2.19722457733622,8.0,True,False,3,6,4,False,False,1,False,0
False,5.14375,20.575,3.0715352369694915,0.6931471805599453,1.0,True,False,3,4,1,False,False,2,True,1
True,79.2,79.2,4.384523514872469,3.8501476017100575,46.0,True,False,1,1,0,False,False,0,False,0
True,7.75,7.75,2.169053700369523,3.367295829986474,28.0,True,False,3,1,0,False,False,0,False,0
True,26.0,26.0,3.295836866004329,2.833213344056216,16.0,True,False,2,1,0,False,False,0,True,0
False,6.322727272727272,69.55,4.256321678298823,3.367295829986474,28.0,False,True,3,11,8,False,True,2,True,0
True,30.6958,30.6958,3.4561841799918147,3.367295829986474,28.0,True,False,1,1,0,False,False,0,False,0
True,7.8958,7.8958,2.1855792552411137,3.258096538021482,25.0,True,False,3,1,0,False,False,0,True,0
True,13.0,13.0,2.6390573296152584,3.688879454113936,39.0,True,False,2,1,0,False,False,0,True,0
False,25.9292,25.9292,3.2932111997353943,3.912023005428146,49.0,False,True,1,1,0,False,False,0,True,1
False,8.6833,8.6833,2.270402752283094,3.4657359027997265,31.0,False,True,3,1,0,True,False,0,True,1
True,7.2292,7.2292,2.1076888046179385,3.4339872044851463,30.0,True,False,3,1,0,False,False,0,False,0
False,8.049999999999999,24.15,3.224857896545748,3.4339872044851463,30.0,False,True,3,3,1,True,False,1,True,0
True,13.0,13.0,2.6390573296152584,3.555348061489413,34.0,True,False,2,1,0,False,False,0,True,0
False,8.75,26.25,3.305053521109253,3.4657359027997265,31.0,False,True,2,3,1,True,False,1,True,1
False,30.0,120.0,4.795790545596741,2.4849066497880004,11.0,True,False,1,4,1,False,False,2,True,1
False,4.25835,8.5167,2.2530481500547457,0.3506568716131694,0.42,True,False,3,2,0,False,False,1,False,1
